Dialogue_ID,Utterance_ID,Knowledge
175,2,
175,3,
175,4,
175,5,
175,6,['You\x92re welcome.']
176,0,
176,1,
176,2,
176,3,
176,4,
176,5,
176,6,
176,7,"[""No, I'm fine. Thank you for caring.""]"
177,0,
177,1,
177,2,"['What do you think is going to happen with Phoebe and David?', ""I'm not sure what you're hinting at, but I'm definitely curious!"", ""I'm not sure what you're hinting at, but I'm really curious to find out!""]"
178,0,
178,1,
178,2,
178,3,['You got it!']
179,0,
179,1,
179,2,
179,3,
179,4,"[""That's so sweet! I'm sure she'll say yes.""]"
180,0,
180,1,
180,2,
180,3,
180,4,
180,6,
180,7,
180,8,
180,9,"[""I'm sorry, I couldn't help myself. I'm just really excited for them!""]"
181,0,
181,1,
181,2,
181,3,
181,4,
181,6,
181,7,
181,8,
181,9,
181,10,"[""I'm sorry, I didn't mean to get upset. It's just that this is a really big deal and I don't want anything to ruin it.""]"
182,0,
182,1,
182,2,
182,3,
182,4,
182,6,
182,7,
182,8,
182,9,
182,10,
182,11,
182,12,"[""I don't know, I just have a feeling that it's going to happen.""]"
183,0,
183,1,
183,2,
183,3,
183,4,
183,6,
183,7,
183,8,
183,9,
183,10,
183,11,
183,12,
183,13,"[""That's a really sad outcome you're predicting there. I hope it doesn't happen, but who knows what will happen in the future."", ""That's a really sad outcome you're predicting! I hope it doesn't happen, but I'm not sure if Phoebe is really ready for marriage."", ""I'm not sure what you want me to say. It sounds like you're pretty upset about the situation.""]"
184,0,
184,1,
184,2,"[""Oh, it's so nice to meet you, Ross!""]"
185,0,
185,1,
185,2,
185,3,"['Oh, I\x92m sorry. It won\x92t happen again.']"
186,0,
186,1,
186,2,
186,3,
186,4,"['Thank you for understanding, Ross. It means a lot to me.', 'You can call me Marv.', ""I didn't realize you were so formal.""]"
187,0,
187,1,
187,2,
187,3,
187,4,
187,5,"[""I'm just feeling a bit down today.""]"
188,0,
188,1,
188,2,
188,3,
188,4,
188,5,
188,6,['You heard me. What. Is. Your. Problem?']
189,0,
189,1,
189,2,
189,3,
189,4,
189,5,
189,6,
189,7,['I-I don\x92t know.']
190,0,
190,1,
190,2,
190,3,
190,4,
190,5,
190,6,
190,7,
190,8,"[""I don't think it's funny either.""]"
191,0,
191,1,
191,2,
191,3,
191,4,
191,5,
191,6,
191,7,
191,8,
191,9,"[""I don't know.""]"
192,0,
192,1,
192,2,
192,3,
192,4,
192,5,
192,6,
192,7,
192,8,
192,9,
192,10,
192,11,
192,12,['I don\x92t think so.']
193,0,
193,1,
193,2,
193,3,
193,4,
193,5,
193,6,
193,7,
193,8,
193,9,
193,10,
193,11,
193,12,
193,13,"[""I'll do my best.""]"
194,0,
194,1,
194,2,
194,3,
194,4,
194,5,
194,6,
194,7,
194,8,
194,9,
194,10,
194,11,
194,12,
194,13,
194,14,['I said okay.']
195,0,
195,1,
195,2,
195,3,
195,4,
195,5,
195,6,
195,7,
195,8,
195,9,
195,10,
195,11,
195,12,
195,13,
195,14,
195,15,"[""Well, I'll try my best! I think you'll find that I'm a lot of fun to be around once you get to know me better. I'm sure we could have some great times together if you give me a chance."", 'Other:\n\nSo, Ross, what do you think is the key to a successful relationship?']"
196,0,
196,1,
196,2,"['You\x92re right, I\x92m sorry.']"
197,0,
197,1,
197,2,
197,3,"[""What's wrong with being emotional?"", 'Why are you being so difficult? I just want to watch the show!']"
198,0,
198,1,
198,2,"[""I'm so emotional right now!""]"
199,0,
199,1,
199,2,
199,3,['It was definitely something else.']
200,0,
200,1,
200,2,
200,3,
200,4,"[""I'm feeling really emotional right now."", 'Why are you being so mean to me? I thought we were friends!']"
201,0,
201,1,
201,2,
201,3,
201,4,
201,5,"['It was the most disgusting thing I had ever seen.', 'It was the most beautiful thing I had ever seen.']"
202,0,
202,1,
202,2,
202,3,
202,4,
202,5,
202,6,"['Why are you so interested in Uma Thurman all of a sudden?', ""I'm sorry, I don't know who that is.""]"
203,0,
203,1,
203,2,
203,3,
203,4,
203,5,
203,6,
203,7,"[""I'm feeling a bit emotional right now.""]"
204,0,
204,1,
204,2,
204,3,
204,4,
204,5,
204,6,
204,7,
204,8,
204,9,"[""You're welcome!""]"
205,0,
205,1,
205,2,
205,3,
205,4,
205,5,
205,6,
205,7,
205,8,
205,9,
205,10,"[""I'm not sure yet. I'll have to think about it.""]"
206,0,
206,1,
206,2,
206,3,
206,4,
206,5,
206,6,
206,7,
206,8,
206,9,
206,10,
206,11,
206,12,
206,13,
206,14,
206,15,"[""I'll think about it.""]"
207,0,
207,1,
207,2,
207,3,
207,4,
207,5,
207,6,
207,7,
207,8,
207,9,
207,10,
207,11,
207,12,
207,13,
207,14,
207,15,
207,16,"[""I'll tell her.""]"
208,0,
208,1,
208,2,
208,3,
208,4,
208,5,
208,6,
208,7,
208,8,
208,9,
208,10,
208,11,
208,12,
208,13,
208,14,
208,15,
208,16,
208,17,"[""You're right, I'll tell her."", ""I'll think about it.""]"
209,0,
209,1,
209,2,
209,3,
209,4,
209,5,
209,6,
209,7,
209,8,
209,9,
209,10,
209,11,
209,12,
209,13,
209,14,
209,15,
209,16,
209,17,
209,18,"[""No, she won't!\nMarv: I'm sure she'll understand.""]"
210,0,
210,1,
210,2,"[""Thank you! I'm feeling really nervous, but I'm excited too. I hope everything goes well!""]"
211,0,
211,1,
211,2,
211,3,"[""Yes, I have the ring. I'm so excited to marry you!""]"
212,0,
212,1,
212,2,
212,3,
212,4,"[""I'm so touched that you would ask me to marry you! I would be honored to be your husband.""]"
213,0,
213,1,
213,2,
213,3,
213,4,
213,5,"[""I'm so nervous! I hope everything goes well tonight.""]"
214,0,
214,1,
214,2,
214,3,
214,4,
214,5,
214,6,"[""You got it! We'll be back in a bit!""]"
215,0,
215,1,
215,2,
215,3,
215,4,
215,5,
215,6,
215,7,"[""I'm so touched that you would ask me to marry you! I would be honored to be your husband.""]"
216,0,
216,1,
216,2,
216,3,
216,4,
216,5,
216,6,
216,7,
216,8,"['Hey, what are you doing here?\nOther: Just wanted to wish you good luck!']"
217,0,
217,1,
217,2,
217,3,
217,4,
217,5,
217,6,
217,7,
217,8,
217,9,"['Aw, thank you!']"
218,0,
218,1,
218,2,
218,3,
218,4,
218,5,
218,6,
218,7,
218,8,
218,9,
218,10,"[""I'm getting married!""]"
219,0,
219,1,
219,2,
219,3,['Why are you taking your sweater off?']
220,0,
220,1,
220,2,
220,3,
220,4,"['Thanks! I needed that laugh.', ""I'm glad you think so! I was starting to feel a little self-conscious about it.""]"
221,0,
221,1,
221,2,
221,3,
221,4,
221,5,"[""Aww, I'm sorry too.""]"
222,0,
222,1,
222,2,
222,3,
222,4,
222,5,
222,6,"[""I know. I'm sorry. I'm done.""]"
223,0,
223,1,
223,2,
223,3,
223,4,
223,5,
223,6,
223,7,"[""Oh, so you're just going to keep throwing that in my face, huh?"", ""Oh, so you're just going to keep bringing that up, huh?"", ""Well, I'm still embarrassed!""]"
224,0,
224,1,
224,2,
224,3,
224,4,
224,5,
224,6,
224,7,
224,8,"[""Oh, right. Yeah. I forgot about that.\n\nOther:\n\nWell, I'm glad you're taking it so well!""]"
225,0,
225,1,
225,2,
225,3,
225,4,
225,5,
225,6,
225,7,
225,8,
225,9,"[""You're not the only one that's emotional."", ""You're not the only one that's feeling a little bit down about this."", ""You're not embarrassed, you're just an exhibitionist."", ""You're not embarrassed, you're just really emotional.""]"
226,0,
226,1,
226,2,
226,3,
226,4,
226,5,
226,6,
226,7,
226,8,
226,9,
226,10,"[""No, I don't!""]"
227,0,
227,1,
227,2,
227,3,
227,4,
227,5,
227,6,
227,7,
227,8,
227,9,
227,10,
227,11,"[""Oh, yeah? Well, I think you're just a big chicken!"", ""Oh, so now I'm insecure?!""]"
228,0,
228,1,
228,2,
228,3,
228,4,
228,5,
228,6,
228,7,
228,8,
228,9,
228,10,
228,11,
228,12,"['Yeah, I am.']"
229,0,
229,1,
229,2,
229,3,
229,4,
229,5,
229,6,
229,7,
229,8,
229,9,
229,10,
229,11,
229,12,
229,13,"[""Well, I guess that's one way to look at it.""]"
230,0,
230,1,
230,2,
230,3,
230,4,
230,5,"[""You're welcome!""]"
231,0,
231,1,
231,2,"['Why are you being so mean to me? I thought we were friends!', ""Hey, I appreciate your sentiment, but I'm feeling a little left out right now. Please include me next time!""]"
232,0,
232,1,
232,2,
232,3,"[""You're welcome!""]"
233,0,
233,1,
233,2,
233,3,
233,4,['See you later.']
234,0,
234,1,
234,2,
234,3,
234,4,
234,5,"[""I'm sorry if I made you feel like you didn't belong up there with me. I just get really emotional sometimes and I didn't mean to make you feel bad."", ""What a baby? I'm not a baby, I'm a grown man!""]"
235,0,
235,1,
235,2,"[""I'm so glad you like it! I put a lot of work into finding the perfect design for you.""]"
236,0,
236,1,
236,2,
236,3,"[""That's so cool! I love it!""]"
237,0,
237,1,
237,2,"[""No way! You cheated on me and now you want to call it even?! I'm not just some toy you can play with when you're bored! I have feelings too, you know!""]"
238,0,
238,1,
238,2,
238,3,"['Why would you do that to me?! I thought we were supposed to be in this together!', ""I'm so hurt and angry right now. I can't believe you would do that to me.""]"
239,0,
239,1,
239,2,
239,3,
239,4,['Why would you do that?! I thought we were supposed to be in this together!']
240,0,
240,1,
240,2,
240,3,
240,4,
240,5,"[""I'm feeling really upset right now. I can't believe you would do something like that.""]"
241,0,
241,1,
241,2,
241,3,
241,4,
241,5,
241,6,
241,7,
241,8,
241,9,
241,10,"[""You're a jerk!"", 'You\x92re a jerk!', 'You\x92re a monster!']"
242,0,
242,1,
242,2,
242,3,
242,4,
242,5,
242,6,
242,7,
242,8,
242,9,
242,10,
242,11,"['What the hell?! How could you do that?!', ""What the hell?! You kissed another woman and you want to call it even?! That's messed up!""]"
243,0,
243,1,
243,2,
243,3,
243,4,
243,5,
243,6,
243,7,"[""I'm sorry if I'm not living up to your expectations. I'm still learning and growing, and I appreciate your patience.""]"
244,0,
244,1,
244,2,
244,3,
244,4,
244,5,
244,6,
244,7,
244,8,"[""I'm sorry, I don't know what you're talking about."", ""You don't understand anything, do you?""]"
245,0,
245,1,
245,2,
245,3,
245,4,
245,5,
245,6,
245,7,
245,8,
245,9,['What about it?']
246,0,
246,1,
246,2,
246,3,
246,4,
246,5,
246,6,
246,7,
246,8,
246,9,
246,10,"['What is the purpose of this scene?\nOther:\n\nThe purpose of this scene is to establish the relationship between Marv and Vic.', 'What is the purpose of this scene?\nOther:\n\nThe purpose of this scene is to establish the emotional tone of the chatbot.']"
247,0,
247,1,
247,2,
247,3,
247,4,
247,5,
247,6,
247,7,
247,8,
247,9,
247,10,
247,11,"[""Well, I think it has something to do with the fact that Victor is a very passionate person. He's very intense and he's always striving to be the best. Adrienne sees that in him and it's something that she's attracted to.""]"
248,0,
248,1,
248,2,
248,3,
248,4,
248,5,
248,6,
248,7,
248,8,
248,9,
248,10,
248,11,
248,12,"['You think he\x92s good looking?', 'That\x92s not a reason!\nOther: Second of all, he\x92s a great listener.\nMarv: That\x92s not a reason, either!\nOther: Third of all, he\x92s really smart and he knows a lot about art.\nMarv: That', 'Yeah, but so are a lot of guys.\nOther: Secondly, he has a lot of money.\nMarv: Yeah, but there are a lot of guys with money.\nOther: Thirdly, he\x92s a great dancer.\nMarv:\n\nThere could be a lot of', 'That\x92s not a reason!\nOther: Secondly, he\x92s charming and funny.\nMarv: That\x92s not a reason, either!\nOther: Well, what is a reason, then?\nMarv: I don\x92t know! But it\x92s not', 'Second of all, he\x92s got a great sense of humor.\nMarv: And third of all, he\x92s a great listener.', 'And second of all?\nOther: He\x92s got a great sense of humor.\nMarv: And third of all?\nOther: He\x92s a great listener.']"
249,0,
249,1,
249,2,
249,3,
249,4,
249,5,
249,6,
249,7,
249,8,
249,9,
249,10,
249,11,
249,12,
249,13,"['But he doesn\x92t seem like he\x92d be very good in bed.\nOther: I think you might be surprised.', 'But he doesn\x92t seem like he\x92d be very good in bed.\nOther: Adrienne is attracted to Victor because he is a challenge.', 'Secondly, he\x92s got a great job.\nOther: Yeah.\nMarv: Thirdly, he\x92s got a big dick.\nOther:\n\nWell, that could be a factor, but I think it goes deeper than that. Adrienne is attracted to Victor because he is', 'Secondly, he\x92s a great listener.\nOther: Mm-hmm.\nMarv: Thirdly, he has a great sense of humor.\nOther: Mm-hmm.\nMarv: And fourthly, he\x92s a great dancer.\nOther: Mm', 'But he doesn\x92t seem like he\x92d be very good in bed.\nOther: Maybe she\x92s into that.', 'Secondly, he\x92s a great listener.\nOther: Yeah, he is.\nMarv: And thirdly, he has a lot of money.\nOther:\n\nWell, those are all certainly valid reasons!']"
250,0,
250,1,
250,2,
250,3,
250,4,
250,5,
250,6,
250,7,
250,8,
250,9,
250,10,
250,11,
250,12,
250,13,
250,14,"['Well, maybe she just likes bad boys.\nOther: Maybe.\nMarv: I mean, he is sort of a bad boy, in a way.\nOther: In what way?\nMarv: I don\x92t know. He\x92s just got that edge to him, you know']"
251,0,
251,1,
251,2,
251,3,
251,4,
251,5,
251,6,
251,7,
251,8,
251,9,
251,10,
251,11,
251,12,
251,13,
251,14,
251,15,
251,16,
251,17,"[""I don\x92t think that's a very good reason.\nOther: Well, it's the only one I've got."", 'What?\nOther: Yeah, it says right here in the stage directions: \x93Adrienne is attracted to Victor despite his being a bitch.\x94', 'You think I\x92m a bitch?\nOther: Well, yeah, I mean you are kind of a bitch.', 'Well, that\x92s not very nice.\nOther: Hey, I didn\x92t write it.', 'Well, that\x92s not very nice.\nOther: Sorry.']"
252,0,
252,1,
252,2,
252,3,
252,4,
252,5,
252,6,
252,7,
252,8,
252,9,
252,10,
252,11,
252,12,
252,13,
252,14,
252,15,
252,16,
252,17,
252,18,"['Well, it doesn\x92t say why my character likes you, so I\x92m just gonna go with what it says in the script.', 'What?\nOther: It doesn\x92t say that in the script.\nMarv: Well, it doesn\x92t matter what it says in the script, I don\x92t like you!']"
253,0,
253,1,
253,2,"[""I'm so sorry! I didn't mean to upset you.""]"
254,0,
254,1,
254,2,
254,3,"[""I don't know, who?""]"
255,0,
255,1,
255,2,
255,3,
255,4,"['Why are you so emotional?', ""I'm sorry, I didn't mean to upset you.""]"
256,0,
256,1,
256,2,
256,3,
256,4,
256,5,"[""I'm really not sure if I should be talking to you right now. You seem really upset and I don't want to make things worse.""]"
257,0,
257,1,
257,2,
257,3,
257,4,
257,5,
257,6,"[""I'm feeling really emotional right now. I'm not sure why, but I just feel really attached to you and our conversation."", ""I don't know...I'm feeling kind of down about it."", ""I'm so emotional right now! I can't even think straight."", ""I'm feeling really emotional right now. I'm not sure why, but I just feel really connected to you and I really want to talk to you.""]"
258,0,
258,1,
258,2,
258,3,
258,4,
258,5,
258,6,
258,7,"[""I'll call them right now!"", ""I'm so excited to hear from you!""]"
259,0,
259,1,
259,2,
259,3,
259,4,
259,5,
259,6,
259,7,
259,8,"['Oh, man! I love that place!', ""Oh, I'm sorry, I thought you said you wanted to call Greg and Jenny."", 'What can I do for you?']"
260,0,
260,1,
260,2,
260,3,
260,4,
260,5,
260,6,
260,7,
260,8,
260,9,"['I don\x92t know. I\x92m feeling pretty sick.', 'I\x92m emotional because I just realized that I don\x92t have any friends.']"
261,0,
261,1,
261,2,
261,3,
261,4,
261,5,
261,6,
261,7,
261,8,
261,9,
261,10,"['I was just about to say that!', 'Who was that?\nOther: No one. Just a wrong number.', 'What a bummer. I was really looking forward to some good deli food.']"
262,0,
262,1,
262,2,
262,3,
262,4,
262,5,
262,6,
262,7,
262,8,
262,9,
262,10,
262,11,['Thank you!']
263,0,
263,1,
263,2,
263,3,
263,4,
263,5,
263,6,
263,7,
263,8,
263,9,
263,10,
263,11,
263,12,"['What the hell? Are you trying to get me sick or something?', 'Hey, hang up! You get food poisoning just talkin\x92 to that place.']"
264,0,
264,1,
264,2,
264,3,
264,4,
264,5,
264,6,
264,7,
264,8,
264,9,
264,10,
264,11,
264,12,
264,13,"['What kind of sandwich?\nOther: Turkey on wheat, hold the mayo.\nMarv: That\x92ll be $4.50.\nOther: What? That\x92s outrageous!\nMarv: Well, it is New York.\nOther: Fine, I\x92ll take it', 'What kind of sandwich?\nOther: Turkey on wheat, hold the mayo.\nMarv: That\x92ll be $4.50.\nOther: That\x92s it?\nMarv: Yeah, that\x92s it.\nOther: All right, I\x92ll take it', 'What kind of sandwich?\nOther: Turkey on wheat, hold the mayo.\nMarv: That\x92ll be $4.50.\nOther: That\x92s it?\nMarv: Yeah, that\x92s it.\nOther: I\x92ll take it!', 'What kind of sandwich?\nOther: Turkey on wheat, hold the mayo.\nMarv: You got it!']"
265,0,
265,1,
265,2,
265,3,
265,4,
265,5,
265,6,
265,7,
265,8,
265,9,
265,10,
265,11,
265,12,
265,13,
265,14,"[""What's wrong?"", ""Ugh, I'm so emotional right now."", ""I'm sorry to hear that you're having trouble connecting with the deli. I know how frustrating it can be to try to communicate with a business and not be able to get through. If you'd like, I can try to help you troubleshoot the problem."", ""I'm sorry to hear that you're having trouble connecting with the deli. I know how frustrating it can be to try to communicate with a business and not be able to get through. If you'd like, I can try to reach out to them on your behalf and see if I can get ahold""]"
266,0,
266,1,
266,2,"[""I'm sorry, I thought you were someone else.""]"
267,0,
267,1,
267,2,
267,3,"[""Oh, I'm sorry. I thought you were my mom. I'm just really emotional right now.""]"
268,0,
268,1,
268,2,
268,3,
268,4,"['I love you too, bye.']"
269,0,
269,1,
269,2,
269,3,
269,4,
269,5,"[""Yeah, I remember that. I loved it.\nOther: I used to tell you that one day you'd be a big ship captain, just like your granddad.\nMarv: Yeah. I always wanted to be a ship captain.""]"
270,0,
270,1,
270,2,
270,3,
270,4,
270,5,
270,6,"[""Yeah, I've been talking to her for a while now."", 'Yeah, I guess.']"
271,0,
271,1,
271,2,
271,3,
271,4,
271,5,
271,6,
271,7,
271,8,
271,9,
271,10,"[""No, I don't think I have."", 'Oh, all the time.']"
272,0,
272,1,
272,2,
272,3,
272,4,
272,5,
272,6,
272,7,
272,8,
272,9,
272,10,
272,11,"[""It's like...you know when you're a little kid, and you're just playing around, and you don't have a care in the world?\nOther: Yeah.\nMarv: It's like that, but with someone else. And everything else just falls away, and it's just the two of"", ""It's like...you know when you're a little kid, and you're just so fascinated by something, you can't take your eyes off it? It's like that, but with your whole body and your whole soul."", ""It's like...you know when you're a little kid, and you're just playing around, and you don't have a care in the world?\nOther: Yeah.\nMarv: It's like that, but all the time. And you'd do anything for that person, no matter what."", ""It's like...you know when you're a little kid, and you're just so fascinated by something, you can't take your eyes off it? It's like that, but all the time, and with everything they do. You just want to be around them all the time, and you can't stand the""]"
